store,week,brand,sales_,count,price_,prom_,cost_,Hausman
111,8,3,7,25947,6.66,0.0,5.18,6.865954381752701
111,9,3,15,27673,7.5,0.0,5.52,6.885243664717349
111,10,3,19,25523,5.62,0.68,5.22,6.088639014906027
111,11,3,13,22179,5.51,1.0,5.2,6.127249999999999
111,12,3,3,24038,6.58,0.0,5.31,6.696975845410628
111,13,3,8,25030,6.83,0.0,5.28,6.7126433121019105
111,14,3,6,26358,6.56,0.0,5.04,6.9409533678756485
111,15,3,3,24285,6.92,0.0,5.08,6.931099537037036
111,16,3,2,24234,6.19,0.0,5.21,7.233855421686748
111,17,3,7,22435,7.13,0.0,5.36,7.264940476190477
111,18,3,6,21713,7.29,0.0,5.53,7.462110009017132
111,19,3,6,21830,6.12,0.33,5.53,6.520239190432383
111,20,3,3,23446,6.92,0.0,5.53,7.23664798206278
111,21,3,7,28600,6.82,0.0,5.53,7.251349292709467
111,22,3,6,22370,7.66,0.0,5.54,7.265852803738318
111,23,3,6,22555,7.79,0.0,5.69,7.210072639225182
111,24,3,5,22756,6.63,0.0,5.53,7.2565912117177085
111,25,3,2,21750,7.29,0.0,5.54,7.296776750330251
111,26,3,7,23271,6.93,0.0,5.66,7.325209359605911
111,27,3,5,21044,6.79,0.0,5.48,7.252058432934927
111,28,3,3,22893,6.19,0.0,5.24,7.298218318695107
111,29,3,1,23136,8.39,0.0,5.91,7.268473389355743
111,30,3,6,25689,7.42,0.0,5.66,7.268842767295597
111,31,3,4,20729,7.29,0.0,5.69,7.1590234375
111,32,3,6,20316,6.59,0.67,5.67,6.642850333651095
111,33,3,10,25287,6.44,0.7,5.6,6.673023255813953
111,34,3,12,25055,5.49,1.0,5.24,6.581061343719572
111,35,3,8,22721,5.85,0.88,5.37,6.681545226130654
111,36,3,4,25316,8.04,0.0,6.15,7.264222222222222
111,37,3,5,21749,8.43,0.0,6.49,7.193381410256409
111,38,3,5,23280,7.23,0.0,6.11,7.106326219512195
111,39,3,6,21807,6.56,0.0,5.9,7.196601049868767
111,40,3,11,20205,6.66,0.0,5.95,7.277991137370753
111,41,3,11,33887,7.01,0.0,6.09,7.21519313304721
111,42,3,4,19243,6.19,0.0,5.82,7.230566318926975
111,43,3,9,27773,6.68,0.0,5.92,7.182895622895623
111,44,3,6,25910,7.19,0.0,6.15,7.164296875000001
111,45,3,10,26151,7.53,0.0,6.2,7.220629921259842
111,46,3,7,21970,7.25,0.0,5.95,7.297040261153427
111,47,3,9,20290,5.92,0.67,5.79,6.343686502177069
111,48,3,15,28637,6.06,0.33,5.81,6.422087026591459
111,1,4,11,25161,3.01,0.0,2.02,2.7296878048780484
111,2,4,13,28464,3.01,0.15,2.02,2.733718048024787
111,3,4,13,28464,3.01,0.15,2.02,2.7335652173913045
111,4,4,6,23627,3.01,0.0,2.02,2.7259657469077068
111,5,4,2,23587,3.17,0.0,2.02,2.8893939393939396
111,6,4,10,24378,2.49,0.0,2.02,2.5063481228668945
111,7,4,10,24174,2.49,1.0,2.02,2.4994531974050047
111,8,4,8,25947,3.17,0.0,2.1,2.8463227783452503
111,9,4,4,27673,3.17,0.0,2.1,2.8867323290845888
111,10,4,13,25523,3.03,0.0,2.1,2.8737062937062934
111,11,4,9,22179,3.05,0.0,2.01,2.869695767195767
111,12,4,4,24038,2.99,0.0,2.0,2.8762998790810155
111,13,4,7,25030,3.17,0.0,2.01,2.888140770252324
111,14,4,11,26358,3.17,0.0,2.0,2.8988730723606166
111,15,4,5,24285,3.17,0.0,2.0,2.8956865127582017
111,16,4,9,24234,3.33,0.0,2.01,3.0456577266922094
111,17,4,7,22435,3.33,0.0,2.0,3.0425908558030486
111,18,4,5,21713,3.33,0.0,2.0,3.0493473193473197
111,19,4,10,21830,3.33,0.0,2.09,3.0436457142857143
111,20,4,4,23446,3.33,0.0,2.04,3.0338585607940445
111,21,4,4,28600,3.33,0.0,2.04,3.043333333333333
111,22,4,6,22370,3.33,0.0,2.07,3.0539712918660284
111,23,4,1,22555,3.33,0.0,2.07,3.0467581047381547
111,24,4,8,22756,3.33,0.0,2.11,3.0524466891133564
111,25,4,4,21750,3.33,0.0,2.11,3.0556986899563316
111,26,4,12,23271,2.99,0.5,2.11,2.9793118279569897
111,27,4,2,21044,2.99,0.0,2.11,2.974895104895105
111,28,4,4,22893,3.33,0.0,2.11,3.032063492063492
111,29,4,2,23136,3.33,0.0,2.11,3.042502780867631
111,30,4,3,25689,3.33,0.0,2.11,3.0469005235602094
111,31,4,4,20729,3.33,0.0,2.11,3.044360655737705
111,32,4,10,20316,3.33,0.0,2.11,3.0405090595340813
111,33,4,4,25287,3.33,0.0,2.11,3.047604790419162
111,34,4,7,25055,3.33,0.0,2.11,3.046256157635468
111,35,4,3,22721,3.33,0.0,2.11,3.0374074074074073
111,36,4,13,25316,3.33,0.0,2.0,3.0394444444444444
111,37,4,5,21749,3.33,0.0,2.0,3.041256281407035
111,38,4,7,23280,3.33,0.0,2.0,3.0474468085106383
111,39,4,5,21807,3.33,0.0,2.0,3.0394117647058825
111,40,4,10,20205,3.33,0.0,2.0,3.035823927765237
111,41,4,8,33887,3.33,0.0,2.0,3.0416230366492147
111,42,4,8,19243,3.33,0.0,2.0,3.0396030729833545
111,43,4,7,27773,3.33,0.0,1.89,3.0431868131868134
111,44,4,10,25910,3.33,0.0,1.88,3.0373876063183483
111,45,4,1,26151,3.33,0.0,1.89,3.041176470588235
111,46,4,10,21970,3.33,0.0,1.88,3.050091743119266
111,47,4,13,20290,2.79,0.77,1.88,2.8040414937759337
111,48,4,16,28637,2.79,1.0,1.88,2.798231233822261
111,1,5,8,25161,4.97,0.0,3.46,4.9704021937842775
111,2,5,10,28464,4.97,0.0,3.46,4.97033033033033
111,3,5,10,28464,4.97,0.0,3.46,4.97
111,4,5,9,23627,4.69,0.0,3.46,4.703835294117647
111,5,5,8,23587,4.69,0.0,3.46,4.692634408602151
111,6,5,11,24378,4.69,0.0,3.46,4.690000000000001
111,7,5,4,24174,4.69,0.0,3.46,4.69
111,8,5,4,25947,5.29,0.0,3.46,5.170037243947859
111,9,5,3,27673,5.29,0.0,3.46,5.266138613861386
111,10,5,1,25523,5.29,0.0,3.46,5.281653696498055
111,11,5,2,22179,5.29,0.0,3.46,5.282037533512064
111,12,5,1,24038,5.29,0.0,3.46,5.28061274509804
111,13,5,1,25030,5.29,0.0,3.46,5.279560975609756
111,14,5,1,26358,5.29,0.0,3.46,5.28288056206089
111,15,5,1,24285,5.19,0.0,3.62,5.280990338164251
111,16,5,1,24234,5.29,0.0,3.54,5.271333333333334
111,17,5,1,22435,5.19,0.0,3.62,5.279713656387666
111,18,5,1,21713,5.19,0.0,3.62,5.275969868173258
111,19,5,1,21830,5.19,0.0,3.62,5.283130755064456
111,20,5,2,23446,5.03,1.0,3.63,5.02627365356623
111,21,5,2,28600,5.03,0.0,3.6,5.020238429172511
111,22,5,1,22370,5.03,1.0,3.63,5.01262910798122
111,23,5,2,22555,5.03,0.5,3.61,5.015585585585586
111,24,5,2,22756,5.29,0.0,3.64,5.265894039735099
111,25,5,4,21750,5.29,0.0,3.64,5.281145833333333
111,26,5,3,23271,5.29,0.0,3.87,5.281041009463723
111,27,5,1,21044,5.19,0.0,3.62,5.2834806629834254
111,28,5,1,22893,5.19,0.0,3.62,5.2857055214723925
111,29,5,2,23136,5.29,0.0,3.9,5.287741935483871
111,30,5,1,25689,5.19,0.0,3.62,5.2888453159041395
111,31,5,4,20729,5.29,0.0,3.91,5.291048034934498
111,32,5,4,20316,5.29,0.0,3.65,5.292229299363057
111,33,5,17,25287,4.07,0.94,3.65,4.090805205368036
111,34,5,2,25055,5.29,0.0,3.64,5.177782204515272
111,35,5,3,22721,5.29,0.0,3.64,5.292293193717277
111,36,5,2,25316,3.99,0.5,3.64,4.031761658031088
111,37,5,1,21749,5.29,0.0,3.64,5.291826809015421
111,38,5,1,23280,5.19,0.0,3.62,5.294285714285714
111,39,5,3,21807,5.29,0.0,3.64,5.290810313075507
111,40,5,2,20205,5.29,0.0,3.64,5.2912149532710275
111,41,5,2,33887,5.29,0.0,3.64,5.29246406570842
111,42,5,2,19243,5.29,0.0,3.78,5.292435530085959
111,43,5,4,27773,5.29,0.0,3.75,5.291488469601677
111,44,5,1,25910,5.29,0.0,3.72,5.290792540792541
111,45,5,3,26151,5.29,0.0,3.72,5.291241830065359
111,46,5,1,21970,5.29,0.0,3.85,5.289168490153173
111,47,5,1,20290,5.29,0.0,3.77,5.290059642147118
111,48,5,4,28637,5.29,0.0,3.71,5.289434250764526
111,1,6,1,25161,8.22,0.0,6.07,7.992887029288703
111,2,6,1,28464,7.99,0.0,5.84,7.992967741935483
111,3,6,1,28464,7.99,0.0,5.84,7.989999999999999
111,4,6,1,23627,8.22,0.0,6.07,7.575230352303523
111,5,6,1,23587,8.22,0.0,6.07,7.5627806122448975
111,6,6,1,24378,8.22,0.0,6.07,7.565322580645161
111,7,6,2,24174,7.56,1.0,5.76,7.565739130434784
111,8,6,1,25947,7.99,0.0,5.76,7.893898305084745
111,9,6,1,27673,8.22,0.0,6.07,8.050625
111,10,6,1,25523,8.22,0.0,6.07,8.295212765957446
111,11,6,1,22179,8.22,0.0,6.07,8.328212290502794
111,12,6,1,24038,8.22,0.0,6.07,8.335178571428571
111,13,6,1,25030,8.22,0.0,6.07,8.33751552795031
111,14,6,1,26358,8.22,0.0,6.07,8.3276
111,15,6,1,24285,8.22,0.0,6.07,8.337225806451613
111,16,6,1,24234,8.22,0.0,6.07,8.340300751879697
111,17,6,1,22435,8.22,0.0,6.07,8.347361963190183
111,18,6,1,21713,8.39,0.0,5.81,8.359897959183675
111,19,6,1,21830,8.39,0.0,5.81,8.363953488372093
111,20,6,1,23446,8.39,0.0,5.81,8.359154228855722
111,21,6,1,28600,8.22,0.0,6.07,8.358036529680364
111,22,6,1,22370,8.22,0.0,6.07,8.350106951871657
111,23,6,1,22555,8.22,0.0,6.07,8.361603773584905
111,24,6,1,22756,8.22,0.0,6.07,8.353440366972478
111,25,6,1,21750,8.39,0.0,6.1,8.36261971830986
111,26,6,2,23271,6.99,0.5,6.28,7.034135472370767
111,27,6,1,21044,8.22,0.0,6.07,6.999715762273902
111,28,6,1,22893,8.22,0.0,6.07,8.2878391959799
111,29,6,1,23136,8.22,0.0,6.07,8.35153110047847
111,30,6,3,25689,8.39,0.0,6.18,8.36608888888889
111,31,6,1,20729,8.22,0.0,6.07,8.358907103825135
111,32,6,1,20316,8.39,0.0,6.18,8.358058608058608
111,33,6,1,25287,8.39,0.0,6.18,8.368548387096775
111,34,6,1,25055,8.22,0.0,6.07,8.361574803149606
111,35,6,2,22721,8.39,0.0,6.18,8.364251012145749
111,36,6,1,25316,8.39,0.0,6.18,8.370394736842105
111,37,6,1,21749,8.22,0.0,6.07,8.362851405622491
111,38,6,1,23280,8.22,0.0,6.07,8.363668122270743
111,39,6,1,21807,8.39,0.0,6.11,8.36974212034384
111,40,6,2,20205,7.94,1.0,6.07,7.927829268292682
111,41,6,1,33887,7.94,0.0,6.21,7.9230672268907565
111,42,6,1,19243,8.22,0.0,6.07,7.926181818181818
111,43,6,1,27773,7.94,1.0,6.21,7.920938271604938
111,44,6,1,25910,8.22,0.0,6.07,8.368145161290323
111,45,6,1,26151,8.39,0.0,6.21,8.362884615384615
111,46,6,1,21970,8.22,0.0,6.07,8.369056603773586
111,47,6,1,20290,8.39,0.0,6.56,8.36635738831615
111,48,6,1,28637,8.39,0.0,6.56,8.366479750778817
111,1,7,7,25161,2.52,0.0,1.67,2.5603300330033
111,2,7,10,28464,2.46,0.0,1.64,2.5859890109890107
111,3,7,10,28464,2.46,0.0,1.64,2.5982808022922637
111,4,7,4,23627,2.33,0.0,1.59,2.58453125
111,5,7,8,23587,2.33,0.0,1.59,2.623992932862191
111,6,7,9,24378,2.33,0.0,1.59,2.6229779411764707
111,7,7,9,24174,2.62,0.0,1.71,2.5598113207547173
111,8,7,12,25947,2.71,0.33,1.78,2.6310746268656717
111,9,7,4,27673,2.33,0.0,1.6,2.715174603174603
111,10,7,5,25523,2.79,0.4,1.83,2.7280398671096346
111,11,7,4,22179,2.62,0.25,1.74,2.7550488599348535
111,12,7,6,24038,2.52,0.0,1.7,2.6551644736842106
111,13,7,10,25030,2.59,0.0,1.72,2.646315789473684
111,14,7,7,26358,2.52,0.0,1.69,2.6764879356568367
111,15,7,12,24285,2.44,0.0,1.65,2.6520000000000006
111,16,7,5,24234,2.59,0.0,1.72,2.6596129032258067
111,17,7,4,22435,2.98,0.0,1.94,2.695953947368421
111,18,7,3,21713,2.76,0.0,1.87,2.7167697594501714
111,19,7,4,21830,2.33,0.0,1.66,2.7194328358208955
111,20,7,7,23446,2.22,0.0,1.66,2.5360057471264366
111,21,7,8,28600,2.22,1.0,1.66,2.5748404255319146
111,22,7,4,22370,2.22,1.0,1.66,2.56024024024024
111,23,7,8,22555,2.4,0.88,1.75,2.527838709677419
111,24,7,4,22756,3.31,0.0,2.2,2.6621399176954728
111,25,7,7,21750,2.69,0.0,1.76,2.893428571428571
111,26,7,14,23271,2.69,0.0,1.8,2.79744
111,27,7,8,21044,2.67,0.0,1.79,2.813671875
111,28,7,4,22893,2.84,0.0,1.91,2.821639344262295
111,29,7,6,23136,2.72,0.0,1.85,2.8443137254901956
111,30,7,7,25689,3.49,0.0,2.2,2.915615141955836
111,31,7,6,20729,3.19,0.0,2.06,2.9075272727272727
111,32,7,5,20316,2.49,0.0,1.9,2.9287106918238996
111,33,7,3,25287,2.49,0.0,1.9,2.859654088050315
111,34,7,5,25055,2.49,0.0,1.9,2.870873786407767
111,35,7,6,22721,2.91,0.0,2.06,2.7686750788643537
111,36,7,6,25316,2.49,0.0,1.9,2.5804761904761904
111,37,7,5,21749,2.49,0.0,1.9,2.5915325670498084
111,38,7,10,23280,2.49,0.0,1.9,2.5559832635983266
111,39,7,7,21807,2.49,0.0,1.9,2.542014652014652
111,40,7,5,20205,2.59,0.0,1.9,2.6272893772893773
111,41,7,6,33887,2.49,0.0,1.9,2.632165354330709
111,42,7,5,19243,2.59,0.0,1.9,2.617857142857143
111,43,7,5,27773,2.59,0.0,1.82,2.6003636363636367
111,44,7,9,25910,2.38,0.0,1.79,2.595416666666667
111,45,7,7,26151,2.38,0.0,1.79,2.6103529411764703
